1506504032672809728,0.00999,0.00725,0.00055,0.71814,-0.68646,-0.07568,0.08557,0.00136,0.00289,0.00044,
1506504032772665088,0.01020,0.00742,0.00057,0.71816,-0.68620,-0.07666,0.08658,0.00172,0.00392,-0.00010,
1506504032872487424,0.01030,0.00755,0.00056,0.71796,-0.68596,-0.07857,0.08838,0.00172,0.00325,0.00006,
1506504032972299008,0.01052,0.00767,0.00056,0.71794,-0.68572,-0.07959,0.08949,0.00163,0.00304,0.00054,
1506504033072107520,0.01000,0.00709,0.00064,0.71825,-0.68458,-0.08315,0.09246,-0.01342,0.00580,0.00408,
1506504033171934720,0.00983,0.00794,0.00050,0.71776,-0.68374,-0.08770,0.09807,0.00775,0.03606,-0.00132,
1506504033271752448,0.00911,0.00833,0.00014,0.71614,-0.68522,-0.08875,0.09864,0.00523,0.01290,-0.00239,
1506504033371529216,0.00978,0.00912,0.00010,0.71496,-0.68621,-0.08922,0.09991,-0.00060,-0.02481,-0.00055,
1506504033471292928,0.01203,0.01118,0.00038,0.71324,-0.68641,-0.09368,0.10656,0.00688,-0.00129,0.00035,
1506504033571108864,0.01151,0.01152,0.00053,0.71240,-0.68672,-0.09572,0.10836,0.00209,0.00698,0.00201,
1506504033670924800,0.01173,0.01142,0.00056,0.71367,-0.68533,-0.09566,0.10883,0.00119,0.00218,0.00057,
1506504033770724864,0.01165,0.01162,0.00052,0.71401,-0.68496,-0.09537,0.10916,0.00134,0.00555,-0.00001,
1506504033870509056,0.01160,0.01173,0.00051,0.71419,-0.68457,-0.09607,0.10984,0.00135,0.00527,0.00025,
1506504033970302464,0.01175,0.01193,0.00052,0.71412,-0.68427,-0.09728,0.11114,0.00142,0.00435,0.00098,
1506504034070096128,0.01194,0.01231,0.00050,0.71396,-0.68402,-0.09854,0.11257,0.00165,0.00428,0.00042,
1506504034169878016,0.01200,0.01270,0.00046,0.71371,-0.68387,-0.09987,0.11386,0.00064,0.00586,0.00030,
1506504034269657856,0.01200,0.01294,0.00042,0.71362,-0.68354,-0.10114,0.11528,-0.00036,0.00583,0.00008,
1506504034369436672,0.01196,0.01317,0.00030,0.71339,-0.68336,-0.10163,0.11732,0.00123,0.01157,-0.00023,
1506504034469205248,0.01114,0.01304,0.00026,0.71296,-0.68295,-0.10454,0.11976,-0.01537,0.00863,-0.00008,
1506504034568976384,0.01052,0.01265,0.00023,0.71442,-0.68108,-0.10549,0.12082,0.01530,0.04532,0.00405,
1506504034668798976,0.01046,0.01228,0.00001,0.71646,-0.68005,-0.10147,0.11799,0.00812,0.01953,0.00118,
1506504034768577280,0.01102,0.01242,-0.00019,0.71613,-0.68060,-0.10095,0.11730,-0.00216,-0.01552,0.00065,
1506504034868354816,0.01280,0.00727,-0.00025,0.72332,-0.68263,-0.06450,0.08166,0.00036,-0.02531,-0.00284,
1506504034968091648,0.01485,0.00788,-0.00017,0.72288,-0.68196,-0.06929,0.08705,0.00883,-0.01566,-0.00308,
1506504035067832832,0.01348,0.00957,-0.00017,0.72114,-0.68323,-0.07198,0.08927,0.00428,0.00287,-0.00002,
1506504035167600640,0.01360,0.00947,-0.00024,0.72001,-0.68273,-0.08181,0.09367,0.00021,0.00880,0.00018,
1506504035267379456,0.01350,0.00808,-0.00039,0.72122,-0.68101,-0.08628,0.09289,0.00387,0.00447,0.00038,
1506504035367158016,0.01318,0.00898,-0.00034,0.71989,-0.68223,-0.08599,0.09450,0.00383,-0.00225,0.00196,
1506504035466949632,0.01288,0.01099,-0.00025,0.71796,-0.68408,-0.08348,0.09797,0.00042,-0.00172,-0.00185,
1506504035566757120,0.01336,0.01217,-0.00021,0.71752,-0.68434,-0.08281,0.09994,0.00224,-0.00317,0.00023,
1506504035666571520,0.01372,0.01252,-0.00019,0.71763,-0.68444,-0.08122,0.09975,0.00468,-0.00511,-0.00096,
1506504035766369536,0.01457,0.01240,-0.00019,0.71824,-0.68340,-0.08255,0.10138,0.00178,-0.00297,0.00022,
1506504035866155008,0.01423,0.01195,-0.00008,0.71911,-0.68339,-0.07932,0.09776,0.00431,-0.00083,0.00123,
1506504035965957120,0.01466,0.01154,-0.00029,0.71936,-0.68296,-0.08087,0.09767,0.00388,0.00188,-0.00392,
1506504036065742592,0.01610,0.01211,-0.00035,0.71955,-0.68269,-0.08105,0.09806,0.00707,-0.00591,0.00003,
1506504036165529600,0.01701,0.01254,-0.00037,0.71977,-0.68228,-0.08167,0.09872,0.00479,-0.00324,-0.00203,
1506504036265303296,0.01614,0.01199,-0.00035,0.72005,-0.68179,-0.08284,0.09912,0.00358,0.01073,0.00121,
1506504036365075968,0.01168,0.00718,-0.00024,0.72706,-0.68324,-0.04226,0.05267,0.00287,0.01446,-0.00064,
1506504036464853760,0.01083,0.00674,-0.00021,0.72787,-0.68330,-0.03644,0.04445,0.00202,0.01336,0.00207,
1506504036564653312,0.01266,0.00728,-0.00052,0.72743,-0.68274,-0.04412,0.05262,0.00309,0.01261,-0.00091,
1506504036664441088,0.01237,0.00710,-0.00057,0.72710,-0.68266,-0.04687,0.05571,0.00127,-0.00008,-0.00023,
1506504036764235264,0.01211,0.00687,-0.00057,0.72729,-0.68247,-0.04641,0.05600,0.00189,-0.00009,0.00203,
1506504036864035328,0.01214,0.00719,-0.00059,0.72693,-0.68306,-0.04484,0.05473,0.00074,0.00248,-0.00204,
1506504036963832064,0.01241,0.00743,-0.00050,0.72684,-0.68337,-0.04320,0.05340,0.00508,-0.00470,0.00383,
1506504037063606528,0.01252,0.00740,-0.00036,0.72684,-0.68359,-0.04154,0.05167,0.00459,-0.00215,0.00156,
1506504037163387648,0.01162,0.00705,-0.00042,0.72699,-0.68370,-0.03971,0.04969,0.00228,0.00777,0.00332,
1506504037263168000,0.01162,0.00656,-0.00049,0.72737,-0.68335,-0.03934,0.04922,0.00573,-0.00175,0.00046,
1506504037362940928,0.01114,0.00543,-0.00043,0.72838,-0.68280,-0.03583,0.04438,0.00128,-0.00496,0.00023,
1506504037462715136,0.00917,0.00490,-0.00035,0.72969,-0.68202,-0.03053,0.03849,-0.00550,0.00585,-0.00012,
1506504037562496768,0.00773,0.00410,-0.00029,0.73012,-0.68202,-0.02552,0.03343,0.00199,0.00531,0.00166,
1506504037662278400,0.00773,0.00387,-0.00040,0.73085,-0.68151,-0.02243,0.03006,-0.00565,0.00554,-0.00244,
1506504037762037760,0.00763,0.00350,-0.00035,0.73088,-0.68137,-0.02344,0.03154,-0.00196,-0.00411,-0.00054,
1506504037861808640,0.00786,0.00323,-0.00023,0.73126,-0.68096,-0.02337,0.03187,0.00540,-0.00513,0.00230,
1506504037961583616,0.00774,0.00319,-0.00025,0.73139,-0.68078,-0.02366,0.03231,-0.00317,-0.00189,0.00194,
1506504038061362944,0.00775,0.00317,-0.00024,0.73163,-0.68044,-0.02438,0.03347,-0.00059,0.00049,0.00167,
1506504038161146624,0.00802,0.00340,-0.00019,0.73175,-0.68000,-0.02768,0.03716,-0.00196,0.00058,-0.00194,
1506504038260919552,0.00812,0.00420,-0.00009,0.73124,-0.68033,-0.02975,0.03959,-0.00164,0.00182,0.00165,
1506504038360697856,0.00801,0.00367,-0.00000,0.73184,-0.67957,-0.03078,0.04049,0.00347,-0.00364,0.00078,
1506504038460461312,0.00781,0.00404,0.00004,0.73157,-0.67986,-0.03095,0.04041,-0.00200,-0.00776,0.00211,
1506504038560218112,0.00815,0.00431,0.00004,0.73142,-0.68000,-0.03107,0.04063,0.00090,-0.01215,0.00014,
1506504038659999488,0.01029,0.00466,0.00014,0.73077,-0.68063,-0.03175,0.04129,0.00882,-0.03834,0.00421,
1506504038759788032,0.00749,0.00424,0.00019,0.73122,-0.68108,-0.02278,0.03062,0.00496,-0.01375,-0.00284,
1506504038859558144,0.00676,0.00465,0.00015,0.73054,-0.68165,-0.02459,0.03260,-0.00186,0.00394,0.00064,
1506504038959319808,0.00649,0.00426,0.00017,0.73082,-0.68133,-0.02469,0.03289,-0.00094,0.00038,0.00169,
1506504039059102464,0.00668,0.00410,0.00015,0.73117,-0.68095,-0.02473,0.03307,-0.00126,0.00340,-0.00094,
1506504039158878720,0.00678,0.00484,0.00003,0.73009,-0.68209,-0.02465,0.03338,-0.00154,0.01146,-0.00060,
1506504039258651136,0.00727,0.00772,-0.00019,0.72692,-0.68524,-0.02619,0.03676,0.01067,0.03185,-0.00307,
1506504039358401536,0.00792,0.00857,-0.00041,0.72535,-0.68685,-0.02602,0.03776,-0.00386,0.01353,-0.00051,
1506504039458146560,0.00961,0.01212,-0.00076,0.72121,-0.69096,-0.02583,0.04209,0.00962,0.03856,-0.00534,
1506504039557911552,0.00997,0.01265,-0.00086,0.72235,-0.68987,-0.02526,0.04062,-0.00372,0.01258,-0.00203,
1506504039657701376,0.00938,0.01122,-0.00074,0.72274,-0.68982,-0.02153,0.03653,-0.00076,0.00185,-0.00007,
1506504039757490432,0.00856,0.01068,-0.00070,0.72297,-0.68966,-0.02048,0.03564,-0.00130,0.00066,-0.00023,
1506504039857277440,0.00835,0.01062,-0.00069,0.72305,-0.68964,-0.01962,0.03484,-0.00074,0.00045,-0.00028,
1506504039957070336,0.00843,0.01070,-0.00069,0.72301,-0.68970,-0.01923,0.03460,-0.00168,-0.00164,-0.00072,
1506504040056863488,0.00843,0.01043,-0.00071,0.72327,-0.68944,-0.01913,0.03436,-0.00166,0.00150,-0.00061,
1506504040156663552,0.00842,0.01056,-0.00071,0.72314,-0.68959,-0.01881,0.03421,-0.00072,0.00215,-0.00025,
1506504040256443904,0.00842,0.00996,-0.00062,0.72378,-0.68894,-0.01883,0.03388,-0.00292,-0.00019,-0.00058,
1506504040356205824,0.00730,0.00811,-0.00044,0.72583,-0.68677,-0.02095,0.03280,-0.01799,-0.00741,-0.00114,
1506504040455986432,0.00695,0.00706,-0.00051,0.72765,-0.68477,-0.02425,0.03204,-0.01138,-0.02266,-0.00187,
1506504040555759616,0.00702,0.00715,-0.00027,0.72783,-0.68459,-0.02403,0.03197,-0.00253,-0.00535,0.00068,
1506504040655490048,0.00710,0.00793,-0.00030,0.72719,-0.68526,-0.02423,0.03207,-0.00135,0.00151,0.00103,
1506504040755251456,0.00710,0.00680,-0.00027,0.72809,-0.68414,-0.02621,0.03396,-0.01433,0.01117,-0.00050,
1506504040855011584,0.00743,0.00666,-0.00022,0.72829,-0.68369,-0.02858,0.03660,0.00844,0.02360,0.00362,
1506504040954769920,0.00874,0.00662,-0.00065,0.72861,-0.68336,-0.02863,0.03641,-0.00268,0.01778,-0.00158,
1506504041054548480,0.00913,0.00774,-0.00078,0.72879,-0.68312,-0.02908,0.03687,-0.01188,0.02016,-0.00020,
1506504041154328576,0.00890,0.00874,-0.00109,0.72923,-0.68275,-0.02790,0.03597,-0.00942,0.03308,-0.00325,
1506504041254110720,0.00656,0.01036,-0.00091,0.72912,-0.68339,-0.02196,0.02972,-0.00971,0.03321,0.00328,
1506504041353876736,0.00769,0.00980,-0.00122,0.72921,-0.68302,-0.02524,0.03321,-0.01027,0.01526,-0.00205,
1506504041453650688,0.00783,0.00967,-0.00118,0.72851,-0.68368,-0.02622,0.03417,-0.00298,0.00546,0.00316,
1506504041553404928,0.00886,0.00945,-0.00145,0.72860,-0.68382,-0.02311,0.03177,0.00942,-0.00557,-0.00536,
1506504041653172992,0.00928,0.00967,-0.00152,0.72888,-0.68373,-0.02020,0.02875,0.00881,-0.01263,-0.00062,
1506504041752926464,0.00962,0.01022,-0.00164,0.72840,-0.68435,-0.01884,0.02746,0.01029,-0.01149,0.00178,
1506504041852690432,0.01019,0.01012,-0.00169,0.72870,-0.68407,-0.01794,0.02695,0.00612,-0.02011,-0.00170,
1506504041952454656,0.01129,0.00990,-0.00182,0.72914,-0.68362,-0.01708,0.02693,0.01030,-0.02819,-0.00323,
1506504042052219648,0.01189,0.01024,-0.00169,0.72887,-0.68398,-0.01525,0.02615,0.00736,-0.01369,-0.00231,
1506504042151983104,0.00966,0.01193,-0.00147,0.72885,-0.68424,-0.01071,0.02176,0.00428,-0.00216,-0.00169,
1506504042251721472,0.00929,0.01214,-0.00141,0.72914,-0.68399,-0.00940,0.02060,0.00305,0.00774,-0.00366,
1506504042351475200,0.00929,0.01282,-0.00141,0.72869,-0.68447,-0.00920,0.02046,-0.00047,0.00988,-0.00052,
1506504042451233280,0.00953,0.01356,-0.00144,0.72845,-0.68472,-0.00945,0.02046,0.00136,0.00508,0.00009,
1506504042550993408,0.00950,0.01359,-0.00143,0.72857,-0.68463,-0.00861,0.01979,-0.00203,-0.00471,-0.00224,
1506504042650750464,0.00992,0.01333,-0.00141,0.72889,-0.68432,-0.00760,0.01941,0.00554,-0.00387,-0.00269,
1506504042750524416,0.01050,0.01377,-0.00131,0.72885,-0.68441,-0.00591,0.01796,0.00489,0.00489,0.00122,
1506504042850302976,0.00856,0.01284,-0.00129,0.72922,-0.68414,-0.00225,0.01374,-0.00239,0.00407,-0.00027,
1506504042950068992,0.00769,0.01235,-0.00130,0.73003,-0.68330,-0.00142,0.01254,-0.00778,-0.00492,-0.00049,
1506504043049819648,0.00806,0.01267,-0.00142,0.72984,-0.68345,-0.00324,0.01444,-0.00148,-0.00722,0.00070,
1506504043149559808,0.00855,0.01298,-0.00124,0.72986,-0.68341,-0.00435,0.01568,0.00119,-0.00735,0.00070,
1506504043249298176,0.00992,0.01333,-0.00126,0.72986,-0.68342,-0.00378,0.01516,0.00803,-0.00428,-0.00409,
1506504043349044736,0.01062,0.01366,-0.00130,0.72974,-0.68361,-0.00061,0.01215,0.00510,0.00507,0.00044,
1506504043448792832,0.01059,0.01408,-0.00125,0.72971,-0.68368,0.00116,0.01027,-0.00458,-0.00344,-0.00046,
1506504043548546560,0.01072,0.01409,-0.00117,0.72990,-0.68345,-0.00017,0.01167,-0.00315,-0.02189,0.00002,
1506504043648274432,0.01067,0.01342,-0.00134,0.73007,-0.68321,-0.00222,0.01449,0.00819,-0.06538,0.00004,
1506504043748007680,0.01177,0.01531,-0.00169,0.72872,-0.68463,-0.00128,0.01568,0.00632,-0.03134,-0.01125,
1506504043847764992,0.01298,0.01928,-0.00194,0.72406,-0.68950,-0.00039,0.01796,0.00558,-0.00575,-0.00322,
1506504043947533056,0.00998,0.01731,-0.00124,0.72273,-0.69091,0.00211,0.01739,0.00771,0.01216,0.00345,
1506504044047315456,0.00984,0.01697,-0.00143,0.72328,-0.69034,0.00210,0.01696,0.00006,0.00213,-0.00102,
1506504044147096832,0.00960,0.01657,-0.00143,0.72333,-0.69029,0.00229,0.01689,-0.00018,0.00270,-0.00069,
1506504044246877184,0.00965,0.01655,-0.00144,0.72336,-0.69026,0.00211,0.01706,-0.00093,0.00243,-0.00064,
1506504044346643968,0.00969,0.01655,-0.00145,0.72334,-0.69027,0.00196,0.01719,-0.00064,0.00260,-0.00041,
1506504044446399232,0.00984,0.01666,-0.00147,0.72339,-0.69022,0.00167,0.01740,-0.00076,0.00270,-0.00084,
1506504044546164992,0.00996,0.01671,-0.00149,0.72344,-0.69016,0.00142,0.01759,-0.00071,0.00249,-0.00081,
1506504044645936384,0.00992,0.01660,-0.00149,0.72347,-0.69014,0.00140,0.01757,-0.00062,0.00165,-0.00043,
1506504044745710592,0.00987,0.01648,-0.00150,0.72349,-0.69011,0.00142,0.01755,-0.00020,0.00192,-0.00043,
1506504044845530624,0.00983,0.01637,-0.00150,0.72352,-0.69008,0.00146,0.01755,-0.00045,0.00163,-0.00061,
1506504044945363200,0.00980,0.01625,-0.00151,0.72358,-0.69001,0.00151,0.01755,-0.00029,0.00114,-0.00039,
1506504045045126656,0.00973,0.01616,-0.00151,0.72360,-0.69000,0.00157,0.01747,-0.00046,0.00140,-0.00049,
1506504045144870656,0.00973,0.01604,-0.00152,0.72367,-0.68992,0.00159,0.01749,-0.00052,0.00067,-0.00025,
1506504045244635136,0.00969,0.01594,-0.00152,0.72372,-0.68987,0.00161,0.01744,-0.00011,0.00065,-0.00071,
1506504045344410624,0.00965,0.01588,-0.00153,0.72374,-0.68985,0.00163,0.01742,-0.00040,0.00119,-0.00075,
1506504045444171520,0.00963,0.01583,-0.00154,0.72374,-0.68985,0.00160,0.01745,-0.00036,0.00114,-0.00061,
1506504045543935232,0.00960,0.01575,-0.00154,0.72379,-0.68980,0.00166,0.01739,-0.00011,0.00070,-0.00047,
1506504045643699200,0.00956,0.01572,-0.00154,0.72378,-0.68981,0.00173,0.01730,-0.00031,0.00098,-0.00015,
1506504045743479040,0.00960,0.01565,-0.00155,0.72385,-0.68974,0.00165,0.01740,-0.00017,0.00009,-0.00048,
1506504045843242240,0.00959,0.01565,-0.00155,0.72382,-0.68976,0.00160,0.01743,-0.00038,0.00104,-0.00036,
1506504045942993920,0.00962,0.01562,-0.00156,0.72387,-0.68972,0.00153,0.01749,-0.00031,0.00001,-0.00023,
1506504046042752768,0.00960,0.01561,-0.00156,0.72384,-0.68975,0.00151,0.01749,-0.00035,0.00037,-0.00050,
1506504046142530816,0.00960,0.01553,-0.00157,0.72390,-0.68968,0.00153,0.01748,-0.00015,0.00007,-0.00040,
1506504046242280448,0.00959,0.01554,-0.00157,0.72388,-0.68970,0.00151,0.01747,0.00002,0.00080,-0.00052,
1506504046342042368,0.00960,0.01549,-0.00157,0.72394,-0.68964,0.00148,0.01747,-0.00015,0.00046,-0.00013,
1506504046441793536,0.00959,0.01542,-0.00158,0.72400,-0.68958,0.00146,0.01748,-0.00003,-0.00016,-0.00039,
1506504046541548544,0.00957,0.01544,-0.00157,0.72395,-0.68963,0.00145,0.01746,-0.00008,0.00065,-0.00015,
1506504046641308672,0.00957,0.01540,-0.00158,0.72398,-0.68960,0.00142,0.01746,-0.00005,-0.00054,-0.00053,
1506504046741064704,0.00956,0.01537,-0.00158,0.72400,-0.68958,0.00142,0.01744,-0.00059,0.00003,-0.00028,
1506504046840845824,0.00956,0.01534,-0.00159,0.72402,-0.68956,0.00138,0.01745,-0.00045,-0.00025,-0.00023,
1506504046940619264,0.00956,0.01535,-0.00159,0.72400,-0.68957,0.00135,0.01744,-0.00033,-0.00001,-0.00047,
1506504047040424704,0.00954,0.01533,-0.00159,0.72401,-0.68957,0.00134,0.01742,-0.00034,-0.00038,0.00003,
1506504047140222976,0.00953,0.01534,-0.00159,0.72401,-0.68957,0.00129,0.01741,-0.00065,-0.00021,-0.00019,
1506504047240036608,0.00953,0.01533,-0.00159,0.72401,-0.68956,0.00125,0.01742,0.00003,-0.00033,-0.00022,
1506504047339801856,0.00952,0.01534,-0.00159,0.72401,-0.68957,0.00120,0.01741,-0.00031,-0.00023,-0.00004,
1506504047439576576,0.00953,0.01532,-0.00160,0.72404,-0.68954,0.00119,0.01739,-0.00015,-0.00087,-0.00016,
1506504047539358976,0.00951,0.01534,-0.00159,0.72401,-0.68957,0.00115,0.01736,-0.00055,-0.00019,-0.00010,
1506504047639144704,0.00947,0.01534,-0.00160,0.72400,-0.68959,0.00113,0.01731,-0.00042,-0.00025,-0.00010,
1506504047738910464,0.00947,0.01534,-0.00160,0.72400,-0.68958,0.00111,0.01728,-0.00005,-0.00032,-0.00043,
1506504047838689280,0.00944,0.01531,-0.00160,0.72401,-0.68957,0.00115,0.01723,-0.00006,-0.00044,-0.00021,
1506504047938479872,0.00944,0.01528,-0.00160,0.72403,-0.68955,0.00114,0.01723,-0.00039,-0.00034,-0.00045,
1506504048038255360,0.00943,0.01526,-0.00160,0.72403,-0.68956,0.00115,0.01723,-0.00027,-0.00030,-0.00034,
1506504048138021888,0.00945,0.01521,-0.00161,0.72407,-0.68951,0.00116,0.01725,-0.00018,-0.00052,-0.00037,
1506504048237788160,0.00944,0.01522,-0.00161,0.72405,-0.68953,0.00112,0.01726,-0.00053,-0.00035,-0.00038,
1506504048337571072,0.00942,0.01520,-0.00162,0.72406,-0.68953,0.00111,0.01725,-0.00037,-0.00071,-0.00022,
1506504048437340928,0.00944,0.01517,-0.00162,0.72408,-0.68950,0.00113,0.01726,-0.00043,-0.00077,-0.00010,
1506504048537112832,0.00944,0.01512,-0.00162,0.72412,-0.68945,0.00115,0.01723,-0.00057,-0.00103,-0.00014,
1506504048636909824,0.00942,0.01513,-0.00163,0.72411,-0.68947,0.00117,0.01718,-0.00035,-0.00104,-0.00021,
1506504048736713472,0.00941,0.01513,-0.00163,0.72411,-0.68948,0.00123,0.01711,-0.00045,-0.00094,-0.00034,
1506504048836512000,0.00937,0.01512,-0.00163,0.72409,-0.68949,0.00127,0.01703,-0.00042,-0.00029,-0.00027,
1506504048936302848,0.00934,0.01511,-0.00163,0.72409,-0.68950,0.00128,0.01697,-0.00062,-0.00123,-0.00004,
1506504049036079360,0.00935,0.01510,-0.00163,0.72410,-0.68948,0.00132,0.01696,-0.00028,-0.00094,0.00012,
1506504049135899136,0.00936,0.01506,-0.00164,0.72413,-0.68946,0.00135,0.01695,-0.00039,-0.00075,-0.00032,
1506504049235703296,0.00935,0.01504,-0.00164,0.72413,-0.68946,0.00137,0.01695,-0.00031,-0.00076,-0.00035,
1506504049335501056,0.00935,0.01501,-0.00165,0.72416,-0.68942,0.00136,0.01695,-0.00017,-0.00147,-0.00046,
1506504049435305472,0.00936,0.01502,-0.00165,0.72415,-0.68943,0.00138,0.01693,-0.00002,-0.00076,-0.00012,
1506504049535126272,0.00935,0.01499,-0.00166,0.72419,-0.68939,0.00139,0.01689,-0.00020,-0.00101,-0.00015,
1506504049634938880,0.00933,0.01499,-0.00166,0.72419,-0.68939,0.00140,0.01683,-0.00026,-0.00096,-0.00025,
1506504049734753280,0.00933,0.01496,-0.00166,0.72421,-0.68937,0.00146,0.01681,-0.00024,-0.00121,-0.00012,
1506504049834547968,0.00931,0.01495,-0.00166,0.72421,-0.68937,0.00147,0.01677,-0.00044,-0.00059,-0.00048,
1506504049934351616,0.00930,0.01492,-0.00167,0.72422,-0.68937,0.00154,0.01673,-0.00010,-0.00095,-0.00034,
1506504050034132480,0.00930,0.01492,-0.00167,0.72423,-0.68936,0.00153,0.01671,-0.00005,-0.00105,-0.00013,
1506504050133921792,0.00931,0.01492,-0.00167,0.72424,-0.68934,0.00152,0.01671,-0.00022,-0.00080,-0.00007,
1506504050233706752,0.00931,0.01488,-0.00168,0.72426,-0.68933,0.00159,0.01668,-0.00002,-0.00116,-0.00057,
1506504050333503232,0.00929,0.01487,-0.00168,0.72424,-0.68935,0.00165,0.01662,-0.00049,-0.00078,-0.00025,
1506504050433310720,0.00926,0.01488,-0.00168,0.72421,-0.68938,0.00171,0.01656,-0.00029,-0.00104,-0.00060,
